chat_session_id,veracity_score
anon_0075645,100
anon_0075616,70
anon_0075616,0
anon_0075610,100
anon_0075635,90
anon_0075626,0
anon_0075645,100
anon_0075610,0
anon_0075616,100
anon_0075626,75
anon_0075610,50
anon_0075635,85
anon_0075626,0
anon_0075616,0
anon_0075616,85
anon_0075610,85
anon_0075610,85
anon_0075616,100
anon_0075616,85
anon_0075616,85
anon_0075622,100
anon_0075616,50
anon_0075620,90
anon_0075626,90
anon_0075610,0
anon_0075626,50
anon_0075616,80
anon_0075616,0
anon_0075626,85
anon_0075616,100
anon_0075616,20
anon_0075622,50
anon_0075616,90
anon_0075626,0
anon_0075626,50
anon_0075635,85
anon_0075630,100
anon_0075616,90
anon_0075616,30
anon_0075616,85
anon_0075616,85
anon_0075622,100
anon_0075616,85
anon_0075635,100
anon_0075630,0
anon_0075616,100
anon_0075616,90
anon_0075616,50
anon_0075616,90
anon_0075626,50
anon_0075616,50
anon_0075635,100
anon_0075635,100
anon_0075616,30
anon_0075620,95
anon_0075610,0
anon_0075610,50
anon_0075622,85
anon_0075616,100
anon_0075622,90
anon_0075622,85
anon_0075635,85
anon_0075622,20
anon_0075630,0
anon_0075630,100
anon_0075610,50
anon_0075626,85
anon_0075616,70
anon_0075626,85
anon_0075630,100
anon_0075630,100
anon_0075630,0
anon_0075622,85
anon_0075610,100
anon_0075622,0
anon_0075616,85
anon_0075630,90
anon_0075626,0
anon_0075616,50
anon_0075610,85
anon_0075626,0
anon_0075630,85
anon_0075626,85
anon_0075630,85
anon_0075610,85
anon_0075610,0
anon_0075630,100
anon_0075626,85
anon_0075616,100
anon_0075610,50
anon_0075630,100
anon_0075632,100
anon_0075632,0
anon_0075622,85
anon_0075626,0
anon_0075630,100
anon_0075628,0
anon_0075630,100
anon_0075610,85
anon_0075632,0
anon_0075630,70
anon_0075632,100
anon_0075630,85
anon_0075635,90
anon_0075632,0
anon_0075635,100
anon_0075610,100
anon_0075635,100
anon_0075630,0
anon_0075620,95
anon_0075632,95
anon_0075630,100
anon_0075622,95
anon_0075628,0
anon_0075632,85
anon_0075620,85
anon_0075628,0
anon_0075635,85
anon_0075632,79
anon_0075630,100
anon_0075630,85
anon_0075610,100
anon_0075632,100
anon_0075635,90
anon_0075632,0
anon_0075632,85
anon_0075630,85
anon_0075635,0
anon_0075610,85
anon_0075635,0
anon_0075635,85
anon_0075632,75
anon_0075632,50
anon_0075622,85
anon_0075610,85
anon_0075630,85
anon_0075632,NA
anon_0075630,85
anon_0075632,80
anon_0075626,0
anon_0075635,95
anon_0075622,100
anon_0075610,90
anon_0075632,100
anon_0075628,85
anon_0075630,85
anon_0075632,100
anon_0075632,100
anon_0075632,100
anon_0075632,100
anon_0075632,100
anon_0075632,100
anon_0075622,85
anon_0075622,85
anon_0075632,90
anon_0075628,85
anon_0075635,100
anon_0075635,80
anon_0075632,20
anon_0075632,100
anon_0075635,50
anon_0075632,90
anon_0075632,100
anon_0075610,85
anon_0075616,90
anon_0075632,100
anon_0075632,50
anon_0075630,40
anon_0075632,100
anon_0075632,0
anon_0075635,90
anon_0075632,100
anon_0075610,95
anon_0075630,85
anon_0075632,50
anon_0075628,0
anon_0075630,80
anon_0075628,0
anon_0075632,85
anon_0075635,70
anon_0075632,100
anon_0075628,0
anon_0075632,0
