chat_session_id,veracity_score
anon_0092842,100
anon_0092843,100
anon_0092844,100
anon_0092845,100
anon_0092842,100
anon_0092845,95
anon_0092846,100
anon_0092843,95
anon_0092846,100
anon_0092847,85
anon_0092846,100
anon_0092848,100
anon_0092849,100
anon_0092850,0
anon_0092851,100
anon_0092852,100
anon_0092851,100
anon_0092849,95
anon_0092851,95
anon_0092851,95
anon_0092848,100
anon_0092848,100
anon_0092850,0
anon_0092850,100
anon_0092853,90
anon_0092850,0
anon_0092852,100
anon_0092853,100
anon_0092850,NA
anon_0092851,90
anon_0092851,0
anon_0092852,100
anon_0092852,100
anon_0092852,100
anon_0092853,100
anon_0092850,85
anon_0092854,100
anon_0092855,0
anon_0092854,100
anon_0092854,100
anon_0092856,100
anon_0092857,100
anon_0092858,85
anon_0092859,100
anon_0092859,100
anon_0092859,100
anon_0092860,100
anon_0092860,100
anon_0092857,100
anon_0092859,100
anon_0092856,80
anon_0092860,100
anon_0092859,100
anon_0092861,100
anon_0092860,100
anon_0092857,0
anon_0092859,100
anon_0092857,100
anon_0092860,100
anon_0092853,100
anon_0092855,100
anon_0092862,100
anon_0092860,100
anon_0092862,85
anon_0092862,90
anon_0092863,0
anon_0092863,100
anon_0092864,50
anon_0092864,100
anon_0092865,100
anon_0092866,100
anon_0092862,100
anon_0092867,100
anon_0092866,100
anon_0092862,100
anon_0092860,80
anon_0092865,95
anon_0092866,100
anon_0092860,75
anon_0092868,100
anon_0092862,100
anon_0092862,85
anon_0092860,85
anon_0092860,85
anon_0092869,100
anon_0092870,100
anon_0092871,100
anon_0092872,100
anon_0092872,100
anon_0092872,100
anon_0092871,100
anon_0092873,0
anon_0092870,50
anon_0092867,100
anon_0092871,100
anon_0092864,100
anon_0092870,100
anon_0092870,100
anon_0092868,100
anon_0092872,100
anon_0092874,100
anon_0092875,100
anon_0092870,50
anon_0092872,100
anon_0092876,100
anon_0092872,90
anon_0092871,50
anon_0092871,100
anon_0092870,100
anon_0092872,100
anon_0092875,100
anon_0092872,85
anon_0092877,100
anon_0092877,100
anon_0092877,100
anon_0092878,90
anon_0092878,100
anon_0092869,0
anon_0092878,100
anon_0092879,100
anon_0092878,95
anon_0092879,50
anon_0092880,85
anon_0092880,85
anon_0092874,100
anon_0092869,85
anon_0092869,100
anon_0092879,100
anon_0092879,85
anon_0092879,100
anon_0092879,80
anon_0092879,100
anon_0092881,0
anon_0092882,100
anon_0092883,100
anon_0092884,100
anon_0092883,100
anon_0092884,100
anon_0092885,100
anon_0092886,100
anon_0092887,100
anon_0092886,0
anon_0092884,95
anon_0092886,0
anon_0092883,100
anon_0092884,100
anon_0092885,0
anon_0092885,50
anon_0092885,100
anon_0092885,100
anon_0092886,100
anon_0092886,100
anon_0092888,100
anon_0092888,100
anon_0092884,50
anon_0092889,85
anon_0092884,100
anon_0092888,90
anon_0092884,50
