chat_session_id,veracity_score
anon_0085752,85
anon_0085752,95
anon_0085742,85
anon_0085748,100
anon_0085748,85
anon_0085742,90
anon_0085742,100
anon_0085742,100
anon_0085742,85
anon_0085760,95
anon_0085733,100
anon_0085750,100
anon_0085749,85
anon_0085752,100
anon_0085742,100
anon_0085736,100
anon_0085748,100
anon_0085752,100
anon_0085760,100
anon_0085758,100
anon_0085749,95
anon_0085736,100
anon_0085758,50
anon_0085752,90
anon_0085758,95
anon_0085749,100
anon_0085747,85
anon_0085742,85
anon_0085747,90
anon_0085758,90
anon_0085742,85
anon_0085752,100
anon_0085752,90
anon_0085733,100
anon_0085736,90
anon_0085748,100
anon_0085733,80
anon_0085736,90
anon_0085747,90
anon_0085750,100
anon_0085731,95
anon_0085749,90
anon_0085752,90
anon_0085752,85
anon_0085749,85
anon_0085747,50
anon_0085747,100
anon_0085758,95
anon_0085749,85
anon_0085760,95
anon_0085758,10
anon_0085750,75
anon_0085731,85
anon_0085750,50
anon_0085750,90
anon_0085736,85
anon_0085752,90
anon_0085760,85
anon_0085749,90
anon_0085748,100
anon_0085750,90
anon_0085749,85
anon_0085752,85
anon_0085750,85
anon_0085742,90
anon_0085749,100
anon_0085733,85
anon_0085750,100
anon_0085731,85
anon_0085750,100
anon_0085750,90
anon_0085748,90
anon_0085750,95
anon_0085733,85
anon_0085748,100
anon_0085752,100
anon_0085758,100
anon_0085733,85
anon_0085752,100
anon_0085747,85
anon_0085733,100
anon_0085758,10
anon_0085747,50
anon_0085750,85
anon_0085733,80
anon_0085748,85
anon_0085752,85
anon_0085749,85
anon_0085742,90
anon_0085760,95
anon_0085752,90
anon_0085747,85
anon_0085748,95
anon_0085748,100
anon_0085733,50
anon_0085748,100
anon_0085733,100
anon_0085758,90
anon_0085749,95
anon_0085761,85
anon_0085736,90
anon_0085733,95
anon_0085761,85
anon_0085761,95
anon_0085736,90
anon_0085733,100
anon_0085748,90
anon_0085761,95
anon_0085733,90
anon_0085752,100
anon_0085761,100
anon_0085761,100
anon_0085752,95
anon_0085747,85
anon_0085748,90
anon_0085758,50
anon_0085748,90
anon_0085760,100
anon_0085758,90
anon_0085733,85
anon_0085752,100
anon_0085758,85
anon_0085758,75
anon_0085768,100
anon_0085736,90
anon_0085758,90
anon_0085758,85
anon_0085752,100
anon_0085768,90
anon_0085736,100
anon_0085749,90
anon_0085752,90
anon_0085758,50
anon_0085768,95
anon_0085750,100
anon_0085758,90
anon_0085758,100
anon_0085758,95
anon_0085752,100
anon_0085758,85
anon_0085761,100
anon_0085758,85
anon_0085736,100
anon_0085736,0
anon_0085752,100
anon_0085748,85
anon_0085736,100
anon_0085768,85
anon_0085749,100
anon_0085758,85
anon_0085758,85
anon_0085750,95
anon_0085752,100
anon_0085750,100
anon_0085768,95
anon_0085750,85
anon_0085750,95
anon_0085752,100
anon_0085799,100
anon_0085774,100
anon_0085764,100
anon_0085799,100
anon_0085809,95
anon_0085791,100
anon_0085764,100
anon_0085774,95
anon_0085802,100
anon_0085799,100
anon_0085799,85
anon_0085803,100
anon_0085799,100
anon_0085806,100
anon_0085769,85
anon_0085806,85
anon_0085799,90
anon_0085802,95
anon_0085803,100
anon_0085778,50
anon_0085781,85
anon_0085791,75
anon_0085778,85
anon_0085806,100
anon_0085769,85
