chat_session_id,veracity_score
anon_0045500,100
anon_0045435,0
anon_0045487,100
anon_0045435,100
anon_0045419,100
anon_0045528,100
anon_0045535,100
anon_0045462,100
anon_0045462,100
anon_0045528,90
anon_0045456,100
anon_0045435,90
anon_0045419,95
anon_0045462,95
anon_0045419,90
anon_0045462,100
anon_0045447,100
anon_0045462,50
anon_0045462,100
anon_0045456,100
anon_0045462,100
anon_0045456,80
anon_0045423,100
anon_0045435,0
anon_0045456,85
anon_0045419,95
anon_0045462,100
anon_0045423,100
anon_0045447,85
anon_0045535,100
anon_0045528,85
anon_0045456,100
anon_0045515,75
anon_0045423,100
anon_0045435,85
anon_0045435,90
anon_0045535,100
anon_0045456,100
anon_0045500,100
anon_0045419,46
anon_0045462,85
anon_0045423,90
anon_0045487,0
anon_0045423,100
anon_0045526,0
anon_0045435,90
anon_0045462,85
anon_0045500,100
anon_0045462,100
anon_0045462,100
anon_0045500,100
anon_0045535,85
anon_0045526,100
anon_0045462,90
anon_0045423,100
anon_0045423,70
anon_0045456,100
anon_0045462,100
anon_0045423,90
anon_0045490,0
anon_0045419,100
anon_0045535,100
anon_0045462,100
anon_0045456,85
anon_0045528,90
anon_0045435,95
anon_0045462,90
anon_0045500,85
anon_0045456,100
anon_0045500,100
anon_0045456,20
anon_0045535,50
anon_0045423,100
anon_0045462,100
anon_0045515,50
anon_0045419,100
anon_0045524,85
anon_0045535,0
anon_0045524,85
anon_0045419,90
anon_0045528,85
anon_0045535,100
anon_0045528,90
anon_0045526,100
anon_0045423,85
anon_0045456,90
anon_0045430,100
anon_0045535,90
anon_0045487,85
anon_0045462,100
anon_0045423,95
anon_0045419,100
anon_0045447,85
anon_0045456,50
anon_0045462,85
anon_0045524,85
anon_0045490,70
anon_0045526,90
anon_0045456,100
anon_0045524,95
anon_0045423,100
anon_0045430,50
anon_0045528,50
anon_0045500,95
anon_0045487,0
anon_0045430,100
anon_0045456,85
anon_0045423,80
anon_0045456,70
anon_0045524,85
anon_0045487,85
anon_0045430,100
anon_0045423,0
anon_0045423,0
anon_0045526,95
anon_0045535,0
anon_0045526,95
anon_0045462,100
anon_0045419,100
anon_0045423,95
anon_0045456,85
anon_0045528,50
anon_0045423,100
anon_0045430,100
anon_0045419,100
anon_0045419,100
anon_0045487,100
anon_0045456,100
anon_0045463,85
anon_0045419,100
anon_0045456,100
anon_0045430,100
anon_0045524,90
anon_0045456,95
anon_0045423,0
anon_0045456,100
anon_0045528,100
anon_0045423,100
anon_0045456,85
anon_0045487,90
anon_0045462,90
anon_0045515,90
anon_0045430,100
anon_0045419,100
anon_0045419,100
anon_0045463,90
anon_0045463,85
anon_0045423,100
anon_0045419,50
anon_0045423,95
anon_0045419,50
anon_0045423,90
anon_0045463,95
anon_0045524,85
anon_0045463,85
anon_0045528,100
anon_0045462,90
anon_0045528,90
anon_0045515,100
anon_0045419,0
anon_0045423,85
anon_0045515,100
anon_0045419,0
anon_0045463,90
anon_0045463,50
anon_0045423,85
anon_0045423,90
anon_0045423,85
anon_0045463,85
anon_0045456,80
anon_0045463,85
anon_0045419,95
anon_0045423,85
anon_0045423,100
anon_0045463,85
anon_0045423,100
anon_0045463,85
anon_0045423,100
anon_0045515,100
anon_0045524,85
anon_0045463,90
anon_0045463,85
anon_0045423,90
anon_0045463,85
anon_0045463,85
anon_0045463,85
anon_0045515,90
anon_0045456,100
anon_0045423,85
anon_0045463,95
anon_0045419,85
anon_0045515,90
anon_0045419,85
anon_0045528,90
anon_0045419,100
anon_0045487,95
anon_0045463,85
anon_0045419,85
anon_0045463,60
anon_0045463,85
anon_0045419,50
anon_0045569,100
anon_0045547,85
anon_0045515,100
anon_0045535,0
anon_0045423,100
anon_0045555,90
anon_0045487,100
anon_0045462,100
anon_0045535,95
anon_0045574,100
anon_0045574,100
anon_0045585,95
anon_0045562,100
anon_0045541,85
anon_0045462,100
anon_0045585,100
anon_0045535,100
anon_0045585,85
anon_0045535,100
anon_0045528,100
anon_0045535,100
anon_0045585,100
anon_0045462,100
anon_0045462,100
anon_0045554,100
anon_0045462,100
anon_0045423,85
anon_0045554,100
anon_0045524,100
anon_0045554,50
anon_0045574,100
anon_0045462,100
anon_0045585,100
anon_0045535,100
anon_0045487,50
anon_0045462,100
anon_0045569,100
anon_0045547,50
