chat_session_id,veracity_score
anon_0049840,0
anon_0049692,0
anon_0049692,0
anon_0049717,0
anon_0049827,0
anon_0049828,50
anon_0049717,0
anon_0049828,0
anon_0049692,0
anon_0049692,0
anon_0049788,0
anon_0049695,85
anon_0049828,0
anon_0049828,0
anon_0049763,0
anon_0049827,85
anon_0049835,0
anon_0049828,50
anon_0049828,0
anon_0049720,0
anon_0049828,50
anon_0049692,0
anon_0049840,85
anon_0049830,85
anon_0049692,0
anon_0049840,0
anon_0049828,0
anon_0049828,0
anon_0049827,0
anon_0049828,0
anon_0049717,0
anon_0049695,0
anon_0049692,50
anon_0049828,0
anon_0049835,95
anon_0049720,75
anon_0049828,0
anon_0049828,0
anon_0049828,90
anon_0049692,0
anon_0049828,0
anon_0049830,100
anon_0049720,50
anon_0049720,0
anon_0049827,90
anon_0049854,0
anon_0049720,85
anon_0049840,0
anon_0049720,0
anon_0049720,0
anon_0049828,0
anon_0049742,0
anon_0049720,95
anon_0049788,0
anon_0049827,85
anon_0049692,50
anon_0049720,80
anon_0049742,0
anon_0049742,90
anon_0049827,95
anon_0049840,60
anon_0049692,0
anon_0049742,90
anon_0049840,80
anon_0049720,0
anon_0049828,0
anon_0049720,0
anon_0049720,0
anon_0049828,0
anon_0049717,0
anon_0049854,90
anon_0049692,0
anon_0049788,0
anon_0049828,30
anon_0049720,0
anon_0049830,0
anon_0049695,85
anon_0049766,80
anon_0049828,90
anon_0049720,95
anon_0049692,90
anon_0049692,0
anon_0049766,0
anon_0049695,85
anon_0049830,100
anon_0049695,85
anon_0049830,80
anon_0049830,0
anon_0049766,85
anon_0049830,95
anon_0049766,0
anon_0049631,50
anon_0049830,50
anon_0049766,90
anon_0049720,50
anon_0049631,90
anon_0049830,95
anon_0049692,80
anon_0049692,0
anon_0049762,95
anon_0049720,75
anon_0049762,90
anon_0049830,70
anon_0049692,0
anon_0049762,100
anon_0049762,90
anon_0049762,90
anon_0049762,80
anon_0049830,85
anon_0049766,100
anon_0049830,75
anon_0049720,95
anon_0049762,100
anon_0049762,95
anon_0049766,90
anon_0049762,0
anon_0049762,100
anon_0049830,50
anon_0049762,100
anon_0049830,0
anon_0049830,85
anon_0049631,0
anon_0049720,80
anon_0049692,0
anon_0049762,0
anon_0049692,0
anon_0049631,0
anon_0049762,100
anon_0049692,50
anon_0049766,100
anon_0049742,0
anon_0049762,100
anon_0049692,0
anon_0049762,85
anon_0049766,85
anon_0049692,0
anon_0049742,100
anon_0049720,90
anon_0049762,100
anon_0049762,0
anon_0049766,95
anon_0049631,85
anon_0049742,90
anon_0049742,50
anon_0049766,0
anon_0049762,100
anon_0049742,50
anon_0049762,95
anon_0049762,90
anon_0049631,0
anon_0049631,80
anon_0049692,0
anon_0049766,85
anon_0049762,90
anon_0049631,50
anon_0049762,50
anon_0049766,90
anon_0049631,0
anon_0049766,100
anon_0049742,90
anon_0049830,90
anon_0049631,50
anon_0049830,90
anon_0049742,100
anon_0049766,0
anon_0049762,100
anon_0049631,85
anon_0049762,0
anon_0049742,0
anon_0049631,50
anon_0049631,85
anon_0049766,75
anon_0049762,90
anon_0049762,0
anon_0049631,50
anon_0049762,50
anon_0049830,50
anon_0049766,90
anon_0049766,60
anon_0049631,90
anon_0049762,100
anon_0049631,95
anon_0049762,50
anon_0049631,20
anon_0049762,100
anon_0049631,50
anon_0049762,95
anon_0049762,100
anon_0049762,100
anon_0049766,85
anon_0049631,95
anon_0049631,50
anon_0049762,0
anon_0049766,85
anon_0049762,95
anon_0049766,85
anon_0049762,0
anon_0049762,0
anon_0049762,90
anon_0049766,70
anon_0049762,100
anon_0049762,0
anon_0049631,50
anon_0049762,50
anon_0049762,85
anon_0049762,85
anon_0049631,0
anon_0049762,0
anon_0049631,85
anon_0049827,60
anon_0049762,0
anon_0049766,95
anon_0049766,85
anon_0049762,0
anon_0049827,0
anon_0049762,100
anon_0049762,90
anon_0049762,0
anon_0049762,0
anon_0049762,90
anon_0049762,90
anon_0049762,0
anon_0049762,75
anon_0049762,85
anon_0049631,100
anon_0049762,50
anon_0049827,85
anon_0049762,0
anon_0049762,85
anon_0049762,85
anon_0049762,50
anon_0049762,50
anon_0049766,85
anon_0049762,85
anon_0049762,0
anon_0049762,50
anon_0049827,100
anon_0049762,70
anon_0049631,85
anon_0049742,NA
anon_0049762,85
anon_0049762,60
anon_0049762,90
anon_0049762,0
anon_0049762,85
anon_0049762,0
anon_0049631,85
anon_0049762,50
anon_0049762,85
anon_0049827,85
anon_0049762,90
anon_0049762,95
anon_0049762,0
anon_0049762,85
anon_0049762,0
anon_0049762,0
anon_0049762,50
anon_0049762,90
anon_0049762,100
anon_0049762,75
anon_0049762,85
anon_0049762,50
anon_0049762,85
anon_0049762,85
anon_0049762,NA
anon_0049762,60
anon_0049692,100
anon_0049762,90
anon_0049720,90
anon_0049692,0
anon_0049717,80
anon_0049762,90
anon_0049827,50
anon_0049692,0
anon_0049763,100
anon_0049762,0
anon_0049840,0
anon_0049885,100
anon_0049840,0
anon_0049827,0
anon_0049878,0
anon_0049854,100
anon_0049840,0
anon_0049766,100
anon_0049827,0
anon_0049828,0
anon_0049766,0
anon_0049854,90
anon_0049788,0
anon_0049840,100
anon_0049766,100
anon_0049840,0
anon_0049840,0
anon_0049859,90
anon_0049766,90
anon_0049878,0
anon_0049878,0
anon_0049840,0
anon_0049827,100
anon_0049840,0
anon_0049854,0
anon_0049840,0
anon_0049878,0
anon_0049695,0
anon_0049827,90
anon_0049766,100
anon_0049835,90
anon_0049695,85
anon_0049766,95
anon_0049840,0
anon_0049695,90
anon_0049842,50
anon_0049840,50
anon_0049859,85
anon_0049835,85
anon_0049842,0
anon_0049885,100
anon_0049840,85
anon_0049842,40
anon_0049695,0
anon_0049695,0
anon_0049883,50
anon_0049842,0
anon_0049828,0
anon_0049885,50
anon_0049828,0
anon_0049866,100
anon_0049720,30
anon_0049766,95
anon_0049854,90
anon_0049854,0
anon_0049827,90
anon_0049720,100
anon_0049842,0
anon_0049720,95
anon_0049788,20
anon_0049720,0
anon_0049878,0
anon_0049885,90
anon_0049883,100
anon_0049788,90
anon_0049766,90
anon_0049866,100
anon_0049766,100
anon_0049835,100
anon_0049766,95
anon_0049835,100
anon_0049885,90
anon_0049842,0
anon_0049840,80
anon_0049885,100
anon_0049859,85
anon_0049878,50
anon_0049827,85
anon_0049885,90
anon_0049840,0
anon_0049885,95
anon_0049842,90
anon_0049885,85
anon_0049866,95
anon_0049878,0
anon_0049866,0
anon_0049766,85
anon_0049766,85
anon_0049827,85
anon_0049720,60
anon_0049859,100
anon_0049866,100
anon_0049695,85
anon_0049695,85
anon_0049842,0
anon_0049859,85
anon_0049866,95
anon_0049827,85
anon_0049788,0
anon_0049866,85
anon_0049766,85
anon_0049866,0
anon_0049830,70
anon_0049830,85
anon_0049866,95
anon_0049859,90
anon_0049866,85
anon_0049866,90
anon_0049827,85
anon_0049827,80
anon_0049866,0
anon_0049859,90
anon_0049830,75
anon_0049766,100
anon_0049827,85
anon_0049830,85
anon_0049830,0
anon_0049883,0
anon_0049827,90
anon_0049830,NA
anon_0049859,85
anon_0049866,50
anon_0049885,0
anon_0049835,50
anon_0049835,100
anon_0049631,75
anon_0049835,100
anon_0049766,85
anon_0049766,0
anon_0049830,0
anon_0049835,0
anon_0049835,100
anon_0049835,0
anon_0049835,85
anon_0049840,0
anon_0049840,0
anon_0049830,0
anon_0049631,85
anon_0049835,95
anon_0049830,0
anon_0049830,85
anon_0049766,0
anon_0049835,100
anon_0049631,50
anon_0049854,100
anon_0049766,85
anon_0049766,0
anon_0049840,0
anon_0049830,90
anon_0049766,95
anon_0049830,50
anon_0049835,100
anon_0049631,50
anon_0049854,85
anon_0049766,85
anon_0049835,100
anon_0049854,0
anon_0049835,85
anon_0049830,0
anon_0049854,100
anon_0049720,0
anon_0049835,95
anon_0049830,0
anon_0049720,0
anon_0049835,0
anon_0049720,0
anon_0049742,90
anon_0049830,50
anon_0049720,0
anon_0049720,0
anon_0049631,30
anon_0049742,0
anon_0049742,75
anon_0049720,0
anon_0049830,0
anon_0049830,0
anon_0049742,100
anon_0049830,0
anon_0049720,0
anon_0049766,95
anon_0049720,50
anon_0049835,85
anon_0049830,0
anon_0049720,0
anon_0049830,0
anon_0049742,0
anon_0049854,85
anon_0049830,NA
anon_0049830,0
anon_0049742,50
anon_0049830,95
anon_0049840,0
anon_0049830,0
anon_0049766,90
anon_0049742,90
anon_0049766,85
anon_0049720,0
anon_0049742,50
anon_0049720,85
anon_0049830,0
anon_0049631,50
anon_0049720,0
anon_0049840,75
anon_0049766,50
anon_0049766,75
anon_0049631,75
anon_0049720,0
anon_0049830,0
anon_0049742,0
anon_0049742,50
anon_0049766,70
anon_0049766,100
anon_0049742,90
anon_0049720,0
anon_0049742,0
anon_0049854,50
anon_0049720,0
anon_0049720,0
anon_0049720,85
anon_0049720,50
anon_0049830,70
anon_0049720,0
anon_0049720,85
anon_0049830,50
anon_0049835,75
anon_0049830,50
anon_0049830,85
anon_0049827,0
anon_0049894,0
anon_0049891,100
anon_0049773,95
anon_0049827,50
anon_0049897,90
anon_0049842,100
anon_0049788,100
anon_0049859,85
anon_0049773,100
anon_0049866,90
anon_0049866,100
anon_0049887,75
anon_0049887,0
anon_0049827,90
anon_0049924,0
anon_0049859,0
anon_0049887,0
anon_0049878,0
anon_0049878,0
anon_0049859,0
anon_0049827,85
anon_0049842,85
anon_0049885,100
anon_0049899,70
anon_0049924,0
anon_0049894,0
anon_0049842,0
anon_0049891,85
anon_0049878,0
anon_0049891,100
anon_0049878,0
anon_0049866,90
anon_0049827,50
anon_0049827,50
anon_0049885,100
anon_0049827,85
anon_0049885,80
anon_0049878,80
anon_0049878,100
anon_0049773,100
anon_0049773,90
anon_0049827,95
anon_0049899,0
anon_0049891,85
anon_0049899,0
anon_0049878,0
anon_0049878,0
anon_0049773,50
anon_0049887,0
anon_0049899,0
anon_0049827,75
anon_0049773,90
anon_0049899,50
anon_0049878,50
anon_0049887,50
anon_0049887,85
anon_0049897,85
anon_0049924,85
anon_0049859,0
anon_0049897,85
anon_0049827,95
anon_0049899,90
anon_0049891,85
anon_0049788,60
anon_0049885,85
anon_0049827,85
anon_0049773,100
anon_0049878,0
anon_0049878,0
anon_0049897,80
anon_0049788,75
anon_0049924,95
anon_0049878,0
anon_0049887,85
anon_0049899,0
anon_0049885,85
anon_0049827,85
anon_0049827,85
anon_0049897,85
anon_0049885,90
anon_0049854,85
anon_0049854,0
anon_0049887,50
anon_0049899,70
anon_0049885,90
anon_0049827,85
anon_0049788,0
anon_0049885,100
anon_0049788,50
anon_0049885,0
anon_0049827,40
anon_0049788,0
anon_0049854,90
anon_0049885,85
anon_0049899,90
anon_0049885,70
anon_0049878,50
anon_0049827,0
anon_0049887,100
anon_0049891,0
anon_0049854,85
anon_0049891,100
anon_0049788,0
anon_0049842,50
anon_0049891,95
anon_0049897,90
anon_0049742,95
anon_0049742,90
anon_0049897,20
anon_0049899,90
anon_0049742,85
anon_0049859,90
anon_0049897,59
anon_0049894,85
anon_0049859,0
anon_0049859,100
anon_0049894,0
anon_0049854,0
anon_0049859,100
anon_0049842,0
anon_0049897,0
anon_0049742,90
anon_0049887,85
anon_0049854,50
anon_0049894,90
anon_0049887,90
anon_0049827,0
anon_0049891,85
anon_0049842,0
anon_0049891,100
anon_0049891,100
anon_0049894,100
anon_0049854,0
anon_0049885,0
anon_0049897,0
anon_0049891,100
anon_0049891,85
anon_0049894,85
anon_0049842,0
anon_0049859,100
anon_0049885,90
anon_0049891,100
anon_0049891,85
anon_0049742,100
anon_0049742,0
anon_0049891,95
anon_0049887,85
anon_0049897,90
anon_0049891,100
anon_0049842,0
anon_0049894,90
