chat_session_id,veracity_score
anon_0045429,0
anon_0045444,100
anon_0045518,0
anon_0045429,0
anon_0045473,0
anon_0045476,0
anon_0045460,0
anon_0045460,0
anon_0045467,0
anon_0045429,0
anon_0045429,0
anon_0045476,100
anon_0045427,100
anon_0045444,85
anon_0045476,0
anon_0045518,85
anon_0045460,0
anon_0045467,95
anon_0045429,40
anon_0045476,0
anon_0045476,0
anon_0045484,0
anon_0045484,50
anon_0045452,100
anon_0045476,0
anon_0045492,50
anon_0045476,0
anon_0045476,0
anon_0045476,50
anon_0045452,0
anon_0045492,95
anon_0045429,0
anon_0045508,50
anon_0045476,0
anon_0045476,0
anon_0045476,0
anon_0045429,0
anon_0045476,0
anon_0045424,0
anon_0045440,0
anon_0045476,50
anon_0045429,0
anon_0045473,90
anon_0045440,0
anon_0045452,100
anon_0045473,85
anon_0045492,0
anon_0045473,50
anon_0045518,0
anon_0045484,50
anon_0045473,0
anon_0045467,95
anon_0045508,100
anon_0045508,0
anon_0045455,100
anon_0045424,0
anon_0045467,0
anon_0045467,50
anon_0045429,0
anon_0045424,50
anon_0045492,20
anon_0045467,85
anon_0045429,100
anon_0045467,0
anon_0045452,90
anon_0045440,0
anon_0045427,50
anon_0045508,85
anon_0045473,80
anon_0045484,85
anon_0045476,50
anon_0045440,85
anon_0045508,0
anon_0045473,0
anon_0045492,80
anon_0045476,75
anon_0045454,0
anon_0045492,85
anon_0045429,50
anon_0045473,50
anon_0045424,70
anon_0045476,0
anon_0045476,85
anon_0045454,0
anon_0045476,95
anon_0045473,0
anon_0045454,0
anon_0045455,0
anon_0045440,0
anon_0045455,0
anon_0045444,0
anon_0045455,95
anon_0045424,85
anon_0045444,0
anon_0045518,0
anon_0045484,0
anon_0045492,0
anon_0045440,0
anon_0045454,50
anon_0045440,0
anon_0045473,50
anon_0045492,0
anon_0045444,85
anon_0045429,50
anon_0045455,0
anon_0045454,0
anon_0045434,50
anon_0045440,0
anon_0045444,85
anon_0045444,50
anon_0045444,0
anon_0045424,0
anon_0045440,80
anon_0045454,50
anon_0045434,0
anon_0045440,50
anon_0045455,85
anon_0045454,0
anon_0045434,50
anon_0045454,50
anon_0045444,85
anon_0045444,100
anon_0045444,100
anon_0045434,20
anon_0045434,0
anon_0045440,0
anon_0045444,50
anon_0045444,0
anon_0045440,60
anon_0045444,0
anon_0045444,30
anon_0045434,50
anon_0045454,0
anon_0045434,0
anon_0045514,0
anon_0045454,0
anon_0045440,85
anon_0045514,0
anon_0045460,0
anon_0045440,0
anon_0045454,0
anon_0045440,0
anon_0045460,0
anon_0045460,0
anon_0045460,0
anon_0045444,50
anon_0045444,50
anon_0045514,30
anon_0045434,50
anon_0045444,85
anon_0045424,0
anon_0045440,85
anon_0045444,75
anon_0045444,85
anon_0045467,100
anon_0045444,80
anon_0045476,0
anon_0045444,80
anon_0045444,50
anon_0045460,0
anon_0045429,0
anon_0045467,50
anon_0045514,50
anon_0045444,50
anon_0045440,0
anon_0045444,50
anon_0045444,85
anon_0045444,90
anon_0045444,85
anon_0045444,50
anon_0045454,0
anon_0045444,0
anon_0045434,60
anon_0045467,95
anon_0045454,0
anon_0045460,0
anon_0045434,50
anon_0045444,85
anon_0045454,50
anon_0045429,0
anon_0045476,0
anon_0045467,0
anon_0045429,0
anon_0045424,50
anon_0045467,75
anon_0045476,100
anon_0045454,0
anon_0045514,0
anon_0045454,50
anon_0045434,85
anon_0045514,0
anon_0045476,20
anon_0045476,95
anon_0045454,0
anon_0045454,50
anon_0045429,50
anon_0045434,50
anon_0045424,85
anon_0045467,100
anon_0045476,0
anon_0045444,0
anon_0045454,50
anon_0045454,0
anon_0045476,85
anon_0045476,85
anon_0045444,85
anon_0045444,50
anon_0045429,NA
anon_0045476,0
anon_0045429,0
anon_0045444,75
anon_0045429,50
anon_0045427,50
anon_0045427,0
anon_0045476,0
anon_0045476,50
anon_0045429,0
anon_0045424,85
anon_0045454,85
anon_0045476,0
anon_0045427,0
anon_0045454,85
anon_0045427,0
anon_0045454,50
anon_0045454,0
anon_0045444,85
anon_0045427,0
anon_0045452,0
anon_0045455,0
anon_0045427,0
anon_0045427,0
anon_0045444,0
anon_0045467,0
anon_0045444,85
anon_0045434,0
anon_0045454,80
anon_0045455,0
anon_0045444,85
anon_0045455,0
anon_0045434,0
anon_0045452,0
anon_0045452,95
anon_0045429,0
anon_0045467,0
anon_0045467,70
anon_0045454,0
anon_0045427,0
anon_0045427,0
anon_0045476,50
anon_0045476,50
anon_0045427,0
anon_0045455,100
anon_0045444,85
anon_0045427,95
anon_0045444,20
anon_0045444,70
anon_0045427,80
anon_0045427,0
anon_0045476,0
anon_0045434,75
anon_0045454,50
anon_0045452,0
anon_0045452,0
anon_0045444,85
anon_0045467,100
anon_0045444,75
anon_0045427,50
anon_0045427,0
anon_0045455,50
anon_0045434,60
anon_0045434,0
anon_0045452,50
anon_0045467,50
anon_0045455,0
anon_0045476,50
anon_0045455,0
anon_0045427,0
anon_0045454,50
anon_0045444,50
anon_0045444,50
anon_0045427,0
anon_0045452,80
anon_0045427,0
anon_0045427,50
anon_0045434,40
anon_0045429,0
anon_0045455,90
anon_0045467,0
anon_0045427,0
anon_0045429,0
anon_0045455,100
anon_0045452,70
anon_0045444,0
anon_0045427,0
anon_0045427,85
anon_0045455,0
anon_0045454,85
anon_0045429,0
anon_0045429,50
anon_0045455,100
anon_0045455,0
anon_0045455,50
anon_0045427,0
anon_0045444,60
anon_0045455,0
anon_0045429,0
anon_0045455,100
anon_0045455,0
anon_0045427,50
anon_0045455,0
anon_0045427,0
anon_0045429,50
anon_0045429,0
anon_0045429,0
anon_0045427,0
anon_0045455,50
anon_0045455,100
anon_0045455,0
anon_0045455,100
anon_0045429,0
anon_0045427,0
anon_0045427,0
anon_0045427,0
anon_0045429,0
anon_0045455,80
anon_0045427,0
anon_0045455,75
anon_0045429,0
anon_0045429,0
anon_0045424,85
anon_0045429,0
anon_0045429,0
anon_0045525,0
anon_0045542,0
anon_0045476,0
anon_0045525,0
anon_0045454,100
anon_0045510,100
anon_0045476,0
anon_0045454,0
anon_0045525,0
anon_0045508,0
anon_0045525,90
anon_0045427,0
anon_0045510,0
anon_0045525,0
anon_0045424,50
anon_0045542,0
anon_0045454,0
anon_0045476,0
anon_0045454,95
anon_0045492,50
anon_0045454,80
anon_0045540,100
anon_0045540,85
anon_0045525,100
anon_0045525,0
anon_0045492,0
anon_0045492,0
anon_0045536,50
anon_0045525,0
anon_0045476,50
anon_0045454,50
anon_0045492,90
anon_0045508,0
anon_0045536,100
anon_0045508,0
anon_0045525,50
anon_0045536,85
anon_0045542,0
anon_0045525,85
anon_0045542,60
anon_0045492,50
anon_0045427,85
anon_0045525,0
anon_0045510,0
anon_0045540,0
anon_0045510,90
anon_0045454,90
anon_0045508,90
anon_0045454,0
anon_0045525,85
anon_0045536,0
anon_0045454,50
anon_0045492,90
anon_0045508,85
anon_0045424,0
anon_0045476,0
anon_0045508,85
anon_0045525,50
anon_0045476,85
anon_0045427,85
anon_0045510,50
anon_0045508,85
anon_0045492,50
anon_0045525,0
anon_0045424,75
anon_0045424,0
anon_0045424,0
anon_0045508,85
anon_0045549,0
anon_0045549,0
anon_0045467,100
anon_0045467,100
anon_0045492,0
anon_0045546,59
anon_0045510,0
anon_0045525,0
anon_0045518,0
anon_0045429,0
anon_0045525,0
anon_0045525,0
anon_0045429,0
anon_0045518,0
anon_0045514,0
anon_0045518,0
anon_0045454,75
anon_0045510,50
anon_0045556,100
anon_0045429,0
anon_0045467,90
anon_0045540,85
anon_0045546,0
anon_0045429,0
anon_0045518,0
anon_0045514,0
anon_0045510,85
anon_0045467,0
anon_0045510,0
anon_0045546,0
anon_0045467,0
anon_0045540,100
anon_0045467,85
anon_0045454,50
anon_0045556,100
anon_0045429,0
anon_0045467,90
anon_0045454,0
anon_0045429,0
anon_0045440,0
anon_0045492,50
anon_0045514,0
anon_0045540,90
anon_0045549,90
anon_0045514,50
anon_0045514,0
anon_0045454,50
anon_0045518,0
anon_0045549,50
anon_0045454,70
anon_0045556,70
anon_0045546,0
anon_0045440,0
anon_0045549,0
anon_0045556,0
anon_0045492,30
anon_0045429,0
anon_0045556,0
anon_0045540,85
anon_0045510,85
anon_0045454,0
anon_0045514,0
anon_0045454,50
anon_0045429,0
anon_0045510,0
anon_0045440,0
anon_0045518,0
anon_0045514,85
anon_0045518,0
anon_0045518,0
anon_0045518,0
anon_0045492,85
anon_0045510,90
anon_0045549,50
anon_0045514,30
anon_0045440,50
anon_0045546,0
anon_0045429,50
anon_0045440,0
anon_0045525,50
anon_0045540,0
anon_0045454,0
anon_0045454,50
anon_0045492,50
anon_0045540,NA
